,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
988,19.057785,-98.215377,33.228586399023605,296.51367,291.8718344382517,294.60001313365586,40,6.5,8.32113,0.9201823
995,16.657822,-98.498463,38.847097797266784,317.31677,149.34396243845265,154.6079529546199,40,6.5,52.628525,1.7212212
1040,19.043493,-98.191493,29.08658697900481,285.66913,292.23173272609415,294.9565825881757,40,6.5,9.488361,0.9771912
1049,18.989074,-97.377394,33.001421872197476,524.37073,351.17128424698825,353.4420332666717,40,6.5,12.977201,1.113181
1103,19.001705,-98.197611,31.289619719732272,246.75246,288.1555741903831,290.91860534690693,40,6.5,11.367573,1.0556678
1104,19.045439,-98.208468,29.753131163318038,334.21683,291.2482181043177,293.98218406723254,40,6.5,6.5382075,0.8154587
1107,18.535047,-101.323693,33.001421872197476,239.8848,242.5714605223425,245.8473377117238,40,6.5,4.6137075,0.66405004
1198,20.043186,-100.716777,33.001421872197476,365.82617,356.5519852017215,358.78868174914413,40,6.5,2.858169,0.45608792
1217,19.699521,-103.447815,33.001421872197476,622.10376,506.22210357280255,507.7999784813635,40,6.5,-0.33558038,-0.33558038
1219,19.928698,-99.833027,33.001421872197476,529.00757,329.1181554950534,331.5399829228235,40,6.5,5.272756,0.7220377
1245,20.626163,-105.219166,33.001421872197476,625.00989,726.5040681691473,727.6043987403602,40,6.5,-2.671871,-2.671871
1319,19.3728,-99.0983,32.823017845092465,211.91898,278.6021951834317,281.45902572315384,40,6.5,21.653206,1.3355222
1436,20.682656,-103.377486,24.810286417881752,318.98447,572.9927200005582,574.3872014361375,40,6.5,-1.0944909,-1.0944909
1453,19.190906,-104.680633,33.001421872197476,409.68088,595.7875957700732,597.1288464590235,40,6.5,-1.1470411,-1.1470411
1454,19.325266,-103.760813,33.001421872197476,430.89362,511.9852724009589,513.5454402051332,40,6.5,0.5690847,-0.24482308
1482,19.3877,-99.1578,24.810286417881752,261.28577,278.4090361224346,281.2678285809152,40,6.5,13.099194,1.1172446
1607,17.026234,-96.726179,38.847097797266784,254.89703,342.40842141931745,344.73689541281897,40,6.5,16.19611,1.2094107
1696,18.27607,-103.34879,33.001421872197476,370.02652,420.0001712488194,421.90063267200446,40,6.5,0.9733012,-0.0117527535
1705,20.682533,-103.4422,24.810286417881752,345.23602,577.9949387726514,579.3773806827472,40,6.5,1.1823372,0.072741345
1711,18.585371,-103.670344,33.001421872197476,619.92047,465.8727625205397,467.58681638656066,40,6.5,0.31248406,-0.50517213
1967,19.934402,-105.240699,33.001421872197476,488.54379,688.5151086366869,689.6760506360858,40,6.5,-1.2760352,-1.2760352
1969,16.247374,-93.912575,38.847097797266784,478.65564,660.1029111205786,661.3137328604802,40,6.5,-8.236303,-8.236303
2078,19.393,-99.147,33.6908274115204,232.70119,279.2905780050986,282.14043836788454,40,6.5,12.610469,1.1007313
2375,19.434521,-99.133503,31.959340682442914,226.8056,284.1395260302962,286.9412313570871,40,6.5,20.659649,1.315123
2637,21.523494,-104.909994,33.001421872197476,537.31055,760.7259223037314,761.7768235282974,40,6.5,-2.6156995,-2.6156995
2639,19.422809,-99.159111,32.63318932972712,236.25122,282.14496332696444,284.9662792871713,40,6.5,20.757534,1.3171757
2641,20.62461,-103.235717,33.001421872197476,493.66428,557.4549277957043,558.8881789085486,40,6.5,-0.58422714,-0.58422714
2666,19.054336,-104.297848,33.001421872197476,262.17523,550.7720447998887,552.2226410905755,40,6.5,3.7468002,0.57366055
2691,19.330278,-99.181023,38.847097797266784,367.31436,271.57482337754357,274.5047990337218,40,6.5,21.238459,1.327123
