Clave,Institucion,Inst,Fecha,Hora_primera_muestra,Magnitud,Escala_magnitud,Calidad,Lat_estacion,Lon_estacion,Lat_epicentro,Lon_epicentro,Suelo,Vs30,Profundidad,PGA_Gal,Distancia_km,Canales,area_integral,Fs_hz,FFT_AmpMax,FFTFreq_AmpMax,FFT_power,FFT_std,FFT_q50,FFT_kurtosis,FFT_skew,Dist_hipocentro,Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Mw*,date,Filepath
PIJI,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,25/03/2013 23:02,25/03/2013 23:02,6.2,Mw,A,15.690144,-93.207362,14.35,-90.81,Blando,444.97037,198,13.4551,305.3982458,"['N00W', ' N90W', ' V']",65.79334294,200,0.063491182,7.913645244,0.00403113,0.010121026,0.000368855,12.7923018,3.551824084,363.9671531,BHN,BHE,BHZ,-,-,-,-,-,-,6.2,25/03/2013 23:02,C:\Users\huevo\Downloads\Archivos_Acc\PIJI1303-251
NITA,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,13/04/2007 05:42,13/04/2007 05:43,6.3,Mw,A,19.020738,-102.085089,17.09,-100.44,Roca,531.96918,41,13.4702,282.0510762,"['N00W', ' N90W', ' V']",64.66956489,200,0.15454349,1.446888601,0.02388369,0.018610454,0.000198355,29.82502451,5.173498691,285.015455,BHN,BHE,BHZ,-,-,-,-,-,-,6.3,13/04/2007 05:42,C:\Users\huevo\Downloads\Archivos_Acc\NITA0704-131
TL08,CIRES,CIRES,41:47.7,09/08/2000 11:43,6.1,Mb,A,19.45,-99.134,17.99,-102.66,Arcilla,216.18156,16,13.47319,424.3550945,"['N00E', ' +V', ' N90W']",237.3304434,100,0.205417761,0.492655367,0.042196456,0.019004136,0.000809005,78.92985824,8.730277764,424.6566216,BHN,BHZ,BHE,-,-,-,-,-,-,6.09,41:47.7,C:\Users\huevo\Downloads\Archivos_Acc\TL0820000809114147
VIGA,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,08/05/2014 17:00,08/05/2014 16:59,6.4,Mw,A,16.758703,-99.233268,17.11,-100.87,Roca,320.50287,17,13.6024,186.1411438,"['N90W', ' V', ' N00W']",66.0172329,200,0.054015931,1.583769255,0.002917721,0.009395947,0.000123426,9.157714357,3.053366359,186.9158244,BHE,BHZ,BHN,-,-,-,-,-,-,6.4,08/05/2014 17:00,C:\Users\huevo\Downloads\Archivos_Acc\VIGA1405-081
GALE,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,07/04/2011 13:11,07/04/2011 13:11,6.7,Mw,B,15.97695,-96.490739,17.2,-94.34,Roca,849.63373,167,13.6168,275.1154278,"['N00W', ' N90W', ' V']",101.4669719,200,0.07943916,6.534031414,0.00631058,0.009708475,0.000289939,28.0741143,4.843766035,321.8345827,BHN,BHE,BHZ,-,-,-,-,-,-,6.7,07/04/2011 13:11,C:\Users\huevo\Downloads\Archivos_Acc\GALE1104-072
CHFL,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,16/02/2018 23:39,16/02/2018 23:39,7.2,Mw,A,17.969493,-97.865638,16.218,-98.0135,Roca,494.87073,16,13.6273,195.4499028,"['N90E', ' V', ' N00E']",79.27836529,200,0.038132049,0.979094077,0.001454053,0.004686075,7.73E-05,30.12015956,5.182470289,196.1037085,BHE,BHZ,BHN,-,-,-,-,-,-,7.2,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CHFL1802-161
C166,CIRES,CIRES,06:34.5,22/01/2003 02:09,6.5,Mb,A,19.373,-99.098,18.6,-104.22,Arcilla,211.91898,9,13.63275,575.9898562,"['N00E', ' +V', ' N90W']",333.7945789,100,0.244994356,0.363636364,0.060022234,0.022129694,0.001475079,84.47743647,9.066004032,576.0601657,BHN,BHZ,BHE,-,-,-,-,-,-,6.57,06:34.5,C:\Users\huevo\Downloads\Archivos_Acc\C16620030122020634
ACAC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,28:27.2,11/01/1997 20:29,6.5,Mb,A,16.84851,-99.85157,17.91,-103.04,Arcilla,561.67432,16,13.64,373.6686733,"['V', ' N90E', ' N00E']",95.89831227,100,0.715801846,2.041279202,0.512372283,0.074089812,0.008003641,48.35260499,6.542135556,374.0110658,BHZ,BHE,BHN,-,-,-,-,-,-,6.57,28:27.2,C:\Users\huevo\Downloads\Archivos_Acc\ACAC9701-111
CDAO,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,13/04/2007 05:42,43:27.4,6.3,Mw,S/C,19.373913,-99.096997,17.09,-100.44,Arcilla,211.91898,41,13.7,294.6123288,"['V', ' N90E', ' N00E']",149.1453234,100,0.321881753,0.388810887,0.103607863,0.036862676,0.001178085,37.60782111,6.01252112,297.4515495,BHZ,BHE,BHN,-,-,-,-,-,-,6.3,13/04/2007 05:42,C:\Users\huevo\Downloads\Archivos_Acc\CDAO0704-131
RFPP,"BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA, FACULTAD DE INGENIERIA CIVIL Y TECNOLOGICA",Benemérita Universidad Autónoma de Puebla,08/05/2014 17:00,08/05/2014 17:01,6.4,Mw,B,19.043493,-98.191493,17.11,-100.87,Estructura,285.66913,17,13.7196,367.3270976,"['V', ' N90E', ' N00E']",105.995071,100,0.412778217,0.639891082,0.170385856,0.044705055,0.002245637,41.57677109,6.129715049,367.7202695,BHZ,BHE,BHN,-,-,-,-,-,-,6.4,08/05/2014 17:00,C:\Users\huevo\Downloads\Archivos_Acc\RFPP1405-081
PA34,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.2016,-99.0491,17.01,-101.46,"Arenoso, limoso, compacto",498.52213,18,13.74827,362.2898838,"['N00E', ' +V', ' N90W']",207.6643394,100,0.145136548,0.695187166,0.021064618,0.019859467,0.000196386,22.33534399,4.552996734,362.7367639,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\PA3420140418142721
TP13,CIRES,CIRES,14/09/1995 14:04,14/09/1995 14:05,7.3,Mc,B,19.292,-99.171,16.75,-98.66,"Terreno firme, materiales compactos",415.53934,21,13.76842,288.3120614,"['S00E', ' +V', ' N90W']",134.7888554,200,0.092436543,0.756048387,0.008544514,0.010302242,0.000637236,43.97871203,6.450702738,289.0758461,BHN,BHZ,BHE,-,-,-,-,-,-,7.428,14/09/1995 14:04,C:\Users\huevo\Downloads\Archivos_Acc\TP1319950914140433
C266,CIRES,CIRES,11/01/1997 20:28,29:38.0,7.1,Mc,A,19.373,-99.098,18.34,-102.58,Arcilla,211.91898,40,13.82408,403.8598028,"['N00E', ' +V', ' N90W']",229.0871624,100,0.204682046,0.582333544,0.04189474,0.028260697,0.001228927,29.20440121,5.345442339,405.835854,BHN,BHZ,BHE,-,-,-,-,-,-,7.216,11/01/1997 20:28,C:\Users\huevo\Downloads\Archivos_Acc\C26619970111202826
TEAC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,29:00.4,29:38.2,6.3,Mb,A,18.61763,-99.454086,16.603,-99.4,Roca,442.72336,19,13.83,224.0973482,"['N90E', ' V', ' N00E']",62.13034907,200,0.064657682,1.161641127,0.004180616,0.007730195,0.000132038,42.24505879,6.315968778,224.9013594,BHE,BHZ,BHN,-,-,-,-,-,-,6.33,29:00.4,C:\Users\huevo\Downloads\Archivos_Acc\TEAC8904-251
VNTA,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,18/04/2014 14:27,18/04/2014 14:26,7.2,Mw,A,16.91426,-99.81885,17.18,-101.19,Roca,303.80798,10,13.8361,155.3019398,"['N90W', ' V', ' N00W']",98.40747049,100,0.069022471,0.728077047,0.004764102,0.011274342,0.001871705,9.369973823,2.996323598,155.6235603,BHE,BHZ,BHN,-,-,-,-,-,-,7.2,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\VNTA1404-181
CHFL,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,20/03/2012 18:02,20/03/2012 18:02,7.4,Mw,A,17.969493,-97.865638,16.251,-98.521,Roca,494.87073,16,13.8391,204.5115489,"['N90W', ' V', ' N00W']",92.48230385,200,0.02785443,1.091666667,0.000775869,0.003796451,7.81E-05,25.793535,4.827053379,205.1364756,BHE,BHZ,BHN,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\CHFL1203-201
SLUI,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,28:27.2,28:49.8,6.5,Mb,A,17.272,-100.891,17.91,-103.04,Roca,375.14438,16,13.86,249.2663132,"['N90W', ' V', ' N00W']",58.20622567,200,0.042187732,3.389830508,0.001779805,0.00915838,0.004104323,-0.019184624,0.828865435,249.7792923,BHE,BHZ,BHN,-,-,-,-,-,-,6.57,28:27.2,C:\Users\huevo\Downloads\Archivos_Acc\SLUI9701-111
OXTO,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,06/07/2007 01:09,06/07/2007 01:09,6.2,Mw,A,17.078389,-96.744158,16.9,-94.1,Aluvial,491.28497,100,13.8605,294.685313,"['N00W', ' N90W', ' V']",113.4759824,200,0.098709444,1.905162886,0.009743554,0.011104685,0.000111779,34.72985898,5.344623389,311.1903496,BHN,BHE,BHZ,-,-,-,-,-,-,6.2,06/07/2007 01:09,C:\Users\huevo\Downloads\Archivos_Acc\OXTO0707-061
SMLC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,42:07.1,15/06/1999 20:42,6.4,Mb,A,16.654971,-96.729233,18.18,-97.51,Roca,324.49927,69,13.867,190.5074652,"['N90W', ' V', ' N00W']",117.0973119,200,0.067767953,4.071283168,0.004592495,0.014618623,0.002962296,2.936457451,1.876116231,202.6180996,BHE,BHZ,BHN,-,-,-,-,-,-,6.45,42:07.1,C:\Users\huevo\Downloads\Archivos_Acc\SMLC9906-151
AGCA,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,20/03/2012 18:02,20/03/2012 18:02,7.4,Mw,A,16.83733,-99.64526,16.251,-98.521,Roca,274.22928,16,13.8732,140.9916328,"['N90W', ' VERT', ' N00W']",84.71584954,200,0.062287099,0.558441558,0.003879683,0.011240564,0.00081196,6.183357155,2.464909987,141.8965839,BHE,BHN,BHN,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\AGCA1203-201
CU03,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,29:00.4,25/04/1989 00:00,6.3,Mb,A,19.33,-99.183,16.603,-99.4,Roca,367.31436,19,13.88,304.1870882,"['V', ' N90E', ' N00E']",75.66251219,100,0.647208803,0.465116279,0.418879235,0.067290428,0.008100294,48.68000983,6.725273636,304.7798953,BHZ,BHE,BHN,-,-,-,-,-,-,6.33,29:00.4,C:\Users\huevo\Downloads\Archivos_Acc\CU038904-251
C366,"CIRES, A. C.",CIRES,18/04/2014 14:27,18/04/2014 00:00,7.2,Mc,A,19.3728,-99.0983,17.01,-101.46,Arcilla,211.91898,18,13.8875,371.4717891,"['N00E', ' +V', ' N90W']",148.3941722,200,0.031757316,0.695965975,0.001008527,0.003254151,0.000113404,51.23727134,6.894961613,371.9076365,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\C36620140418142721
PHPU,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,29/07/2014 10:46,29/07/2014 10:46,6.4,Mw,A,19.044223,-98.168466,17.7,-95.63,Suelo,336.14273,117,13.8985,319.3975316,"['N90W', ' V', ' N00W']",101.580644,100,0.107392954,2.163636364,0.011533247,0.016914973,0.000413706,17.81981776,4.216706241,340.1525881,BHE,BHZ,BHN,-,-,-,-,-,-,6.4,29/07/2014 10:46,C:\Users\huevo\Downloads\Archivos_Acc\PHPU1407-291
AGCA,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,08/05/2014 17:00,08/05/2014 16:59,6.4,Mw,A,16.83733,-99.64526,17.11,-100.87,Roca,274.22928,17,13.9173,139.5191497,"['N00W', ' N90W', ' V']",61.80570458,200,0.08559143,1.566378798,0.007325893,0.011748637,0.00031939,17.94147588,3.910711253,140.5510339,BHN,BHE,BHZ,-,-,-,-,-,-,6.4,08/05/2014 17:00,C:\Users\huevo\Downloads\Archivos_Acc\AGCA1405-081
PMOS,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,39:19.3,40:17.3,5.6,Mb,A,19.4152,-99.1561,16.94,-100.14,No clasificado,229.07602,4,13.9436,296.1769115,"['N00E', ' N90E', ' V']",72.8078972,200,0.201628975,1.140017539,0.040654243,0.025725129,0.000228068,35.84485249,5.9155662,296.2039211,BHN,BHE,BHZ,-,-,-,-,-,-,5.49,39:19.3,C:\Users\huevo\Downloads\Archivos_Acc\PMOS0110-081
HMTT,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,23/06/2020 15:29,23/06/2020 15:29,7.4,Mw,A,17.798341,-98.559717,15.784,-96.12,Roca,853.57428,22.6,13.9664,351.801288,"['N00E', ' N90E', ' V']",113.5839794,100,0.065750219,1.366906475,0.004323091,0.010126142,7.72E-05,18.30566846,4.206841834,352.5264618,BHN,BHE,BHZ,-,-,-,-,-,-,7.4,23/06/2020 15:29,C:\Users\huevo\Downloads\Archivos_Acc\HMTT2006-231
CUP5,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,20/03/2012 18:02,20/03/2012 18:02,7.4,Mw,A,19.33024,-99.181076,16.251,-98.521,Roca,367.31436,16,13.9782,350.1743312,"['N90W', ' V', ' N00W']",163.525229,100,0.101679582,0.463917526,0.010338737,0.011019052,0.00011487,42.02286322,6.085218109,350.5396728,BHE,BHZ,BHN,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\CUP51203-201
OXPM,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,30/06/2010 07:22,30/06/2010 07:22,6,Mw,A,17.061391,-96.716899,16.22,-98.03,Suelo,318.38348,8,13.9888,173.4132215,"['N90W', ' V', ' N00W']",84.49657686,200,0.076849477,1.14278912,0.005905842,0.011170721,0.000165476,14.73252692,3.738584038,173.5976538,BHE,BHZ,BHN,-,-,-,-,-,-,6,30/06/2010 07:22,C:\Users\huevo\Downloads\Archivos_Acc\OXPM1006-301
NUX2,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,15/11/2012 09:20,15/11/2012 09:19,6.1,Mw,A,17.216711,-100.79117,18.17,-100.52,Roca,392.71118,40,14.0025,110.2060696,"['N90W', ' VERT', ' N00W']",64.33884452,200,0.045613647,6.02,0.002080605,0.008702348,0.003497099,3.796704579,1.905932866,117.2406831,BHE,BHN,BHN,-,-,-,-,-,-,6.1,15/11/2012 09:20,C:\Users\huevo\Downloads\Archivos_Acc\NUX21211-151
COYC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,15/11/2012 09:20,15/11/2012 09:20,6.1,Mw,A,16.997788,-100.089963,18.17,-100.52,Roca,196.53853,40,14.0206,138.838467,"['N90W', ' V', ' N00W']",52.58626881,200,0.04270994,8,0.001824139,0.008069374,0.00030599,7.356366895,2.733352581,144.4857084,BHE,BHZ,BHN,-,-,-,-,-,-,6.1,15/11/2012 09:20,C:\Users\huevo\Downloads\Archivos_Acc\COYC1211-151
SUCH,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,21/02/2020 01:48,21/02/2020 01:47,5,Mw,A,17.226169,-100.638345,17.2247,-100.464,Roca,560.17114,42.9,14.0501,19.38696752,"['N90E', ' V', ' N00E']",15.84237252,200,0.026924183,6.115702479,0.000724912,0.00551918,0.001108388,3.650277914,1.999344167,47.07721858,BHE,BHZ,BHN,-,-,-,-,-,-,5,21/02/2020 01:48,C:\Users\huevo\Downloads\Archivos_Acc\SUCH2002-211
TEJU,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,13/04/2007 05:42,13/04/2007 05:42,6.3,Mw,A,18.904051,-100.159615,17.09,-100.44,Roca,480.46762,41,14.0563,204.1084799,"['N00W', ' N90W', ' V']",63.39500464,200,0.081139505,6.076338814,0.006583619,0.014481193,0.000708704,10.72762554,3.291000731,208.1856661,BHN,BHE,BHZ,-,-,-,-,-,-,6.3,13/04/2007 05:42,C:\Users\huevo\Downloads\Archivos_Acc\TEJU0704-131
ME52,CIRES,CIRES,08/09/2017 04:49,08/09/2017 04:51,8.2,Mc,A,19.4383,-99.182,14.76,-94.1,Transicion,277.33841,45,14.06806,768.0762038,"['N00E', ' +V', ' N90W']",204.0140423,100,0.12728031,1.030061892,0.016200277,0.017654985,0.000324156,26.88445996,5.179454676,769.3933031,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\ME5220170908044917
COYC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,10/05/2014 07:36,10/05/2014 07:35,6.1,Mw,A,16.997788,-100.089963,17.06,-100.95,Roca,196.53853,12,14.0704,95.88162347,"['N00W', ' N90W', ' V']",51.17048144,200,0.055194717,6.685887376,0.003046457,0.010807689,0.000170268,8.004654248,2.902282251,96.62963169,BHN,BHE,BHZ,-,-,-,-,-,-,6.1,10/05/2014 07:36,C:\Users\huevo\Downloads\Archivos_Acc\COYC1405-101
EO30,CIRES,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.3885,-99.1772,16.21,-98.01,Transicion,296.44852,16,14.09871,376.5096661,"['N00E', ' +V', ' N90W']",171.2351662,100,0.103037171,0.575181159,0.010616659,0.017327604,0.000520517,19.96674912,4.56559817,376.8494775,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\EO3020180216233939
OXPM,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,05/01/2020 04:40,05/01/2020 04:40,6,Mw,A,17.061391,-96.716899,16.2527,-94.6173,Suelo,318.38348,80.8,14.1197,250.1835697,"['N90E', ' V', ' N00E']",71.99157595,200,0.064164267,4.25,0.004117053,0.009825137,0.00029134,12.52490895,3.376489334,262.9076996,BHE,BHZ,BHN,-,-,-,-,-,-,6,05/01/2020 04:40,C:\Users\huevo\Downloads\Archivos_Acc\OXPM2001-051
RABO,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,16/02/2018 23:39,16/02/2018 23:39,7.2,Mw,A,18.569078,-98.445409,16.218,-98.0135,Roca,253.38008,16,14.1427,265.8026999,"['N90E', ' V', ' N00E']",89.36104067,200,0.040151714,1.186885246,0.00161216,0.005026634,2.21E-05,29.36452471,5.203820795,266.2838247,BHE,BHZ,BHN,-,-,-,-,-,-,7.2,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\RABO1802-162
OXTO,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,16/01/2002 23:09,16/01/2002 23:10,5.8,Mb,A,17.078389,-96.744158,15.43,-93.55,No clasificado,491.28497,76,14.1447,399.6809022,"['N00W', ' N90W', ' V']",122.6984101,200,0.250579707,1.88522029,0.062790189,0.024936078,5.97E-05,64.99129352,7.803109067,406.8425047,BHN,BHE,BHZ,-,-,-,-,-,-,5.73,16/01/2002 23:09,C:\Users\huevo\Downloads\Archivos_Acc\OXTO0201-161
MEZO,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,28:27.2,29:32.3,6.5,Mb,A,19.188,-99.228,17.91,-103.04,Roca,527.03186,16,14.17,447.0620728,"['N00E', ' V', ' N90E']",158.3072007,100,0.271618188,1.052528993,0.07377644,0.039796129,0.000177076,13.4684828,3.466650039,447.3482949,BHN,BHZ,BHE,-,-,-,-,-,-,6.57,28:27.2,C:\Users\huevo\Downloads\Archivos_Acc\MEZO9701-111
OXPC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,05/01/2020 04:40,05/01/2020 04:41,6,Mw,A,17.051219,-96.722974,16.2527,-94.6173,Blando,372.9541,80.8,14.1984,250.4107657,"['N00E', ' N90E', ' V']",90.94502593,200,0.171476481,1.832,0.029404183,0.017764835,0.00017661,49.33737981,6.524156247,263.1239091,BHN,BHE,BHZ,-,-,-,-,-,-,6,05/01/2020 04:40,C:\Users\huevo\Downloads\Archivos_Acc\OXPC2001-051
GR27,"CIRES, A. C.",CIRES,08/09/2017 04:49,08/09/2017 23:48,8.2,Mc,A,19.4747,-99.1797,14.76,-94.1,Terreno estratificado,256.54367,45,14.20287,770.6357763,"['N00E', ' +V', ' N90W']",357.8671287,100,0.109286566,1.198824766,0.011943554,0.013369743,0.000408196,33.57240806,5.651427791,771.9485084,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\GR2720170908044917
PA34,CIRES,CIRES,14/09/1995 14:04,05:21.8,7.3,Mc,A,19.202,-99.049,16.75,-98.66,"Arenoso, limoso, compacto",498.52213,21,14.22,276.0597397,"['N00E', ' +V', ' N90E']",159.6200963,100,0.204020895,0.522875817,0.041624526,0.024285558,0.00088066,31.97066527,5.433523688,276.8573277,BHN,BHZ,BHE,-,-,-,-,-,-,7.428,14/09/1995 14:04,C:\Users\huevo\Downloads\Archivos_Acc\PA3419950914140433
OZST,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,08/05/2014 17:00,08/05/2014 17:01,6.4,Mw,A,18.860758,-97.094119,17.11,-100.87,Blando,609.1994,17,14.2275,462.7957787,"['V', ' N00E', ' N90E']",146.248356,100,0.209202229,0.845665962,0.043765573,0.021434532,0.00135719,57.68533039,7.32494162,463.1079062,BHZ,BHN,BHE,-,-,-,-,-,-,6.4,08/05/2014 17:00,C:\Users\huevo\Downloads\Archivos_Acc\OZST1405-081
PHPU,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,18/04/2014 14:27,18/04/2014 14:27,7.2,Mw,A,19.044223,-98.168466,17.18,-101.19,Suelo,336.14273,10,14.2315,394.7810619,"['N90W', ' V', ' N00W']",136.5222118,100,0.100868685,0.66359447,0.010174492,0.014395459,0.00033767,20.93758054,4.547354532,394.907694,BHE,BHZ,BHN,-,-,-,-,-,-,7.2,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\PHPU1404-181
COYC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,21/02/2020 01:48,21/02/2020 01:47,5,Mw,A,16.997788,-100.089963,17.2247,-100.464,Roca,196.53853,42.9,14.2317,48.64606237,"['N90E', ' V', ' N00E']",22.18358624,100,0.058433233,7.5,0.003414443,0.009882883,0.004092687,3.989870257,1.789610954,64.8602296,BHE,BHZ,BHN,-,-,-,-,-,-,5,21/02/2020 01:48,C:\Users\huevo\Downloads\Archivos_Acc\COYC2002-211
PA34,CIRES,CIRES,08/09/2017 04:49,08/09/2017 04:50,8.2,Mc,A,19.2016,-99.0491,14.76,-94.1,"Arenoso, limoso, compacto",498.52213,45,14.31121,739.4370727,"['N00E', ' +V', ' N90W']",218.0464586,100,0.143108351,0.391613924,0.02048,0.016414771,0.000134829,35.9854121,5.752249939,740.8050921,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\PA3420170908044917
D170,"CIRES, A. C.",CIRES,16/02/2018 23:39,16/02/2018 00:00,7.2,Mc,A,19.3428,-99.2032,16.21,-98.01,"Arenoso, limoso, compacto",415.6842,16,14.371,372.7628434,"['N00E', ' +V', ' N90W']",149.6687309,200,0.045936704,0.822222222,0.002110181,0.005483958,4.51E-05,35.22312174,5.79975172,373.1060672,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\D17020180216233939
VNTA,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,11/12/2011 01:47,11/12/2011 01:47,6.5,Mw,A,16.91426,-99.81885,17.84,-99.98,Roca,303.80798,58,14.3867,104.485599,"['N90W', ' V', ' N00W']",67.85229009,100,0.048810525,2.865384615,0.002382467,0.010550096,0.006530574,0.445733708,1.134459172,119.5041438,BHE,BHZ,BHN,-,-,-,-,-,-,6.5,11/12/2011 01:47,C:\Users\huevo\Downloads\Archivos_Acc\VNTA1112-111
FEPP,"BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA, FACULTAD",Benemérita Universidad Autónoma de Puebla,20/03/2012 18:02,20/03/2012 18:04,7.4,Mw,B,19.001705,-98.197611,16.251,-98.521,Relleno semicompactado,246.75246,16,14.432,307.970973,"['V', ' N00W', ' N90W']",151.700658,250,0.164115997,1.187919463,0.026934061,0.016466865,0.000397913,58.51904809,7.36533209,308.3863165,BHZ,BHN,BHE,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\FEPP1203-201
ACAN,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,04:30.5,14/09/1995 14:05,6.4,Mb,S/C,16.866,-99.863,16.31,-98.88,Granito alterado,604.19836,22,14.45,125.5776735,"['S90E', ' V', ' S00E']",48.3802782,200,0.1964788,1.118568233,0.038603919,0.035957674,0.00473036,5.670650767,2.444897723,127.4902039,BHE,BHZ,BHN,-,-,-,-,-,-,6.45,04:30.5,C:\Users\huevo\Downloads\Archivos_Acc\ACAN9509-141
SMLC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,29/07/2014 10:46,29/07/2014 10:45,6.4,Mw,A,16.654971,-96.729233,17.7,-95.63,Roca,324.49927,117,14.504,168.6500741,"['N90W', ' V', ' N00W']",89.90231237,200,0.034883402,4.374886071,0.001216852,0.007969761,0.002672652,1.920018995,1.59077056,205.2604382,BHE,BHZ,BHN,-,-,-,-,-,-,6.4,29/07/2014 10:46,C:\Users\huevo\Downloads\Archivos_Acc\SMLC1407-291
CUP5,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,08/09/2021 01:47,08/09/2021 01:47,7.1,Mw,S/C,19.33024,-99.181076,16.78,-99.93,Roca,367.31436,10,14.513,295.548734,"['ENZ', ' ENN', ' ENE']",178.4751421,100,0.095558051,0.470156719,0.009131341,0.012256798,2.04E-05,25.89839716,4.843754763,295.7178625,BHZ, ENN, ENE,-,-,-,-,-,-,7.1,08/09/2021 01:47,C:\Users\huevo\Downloads\Archivos_Acc\CUP52109-081
RM48,CIRES,CIRES,41:47.7,09/08/2000 11:43,6.1,Mb,A,19.436,-99.128,17.99,-102.66,Arcilla,237.56683,16,14.5152,424.3793356,"['N00E', ' +V', ' N90W']",216.2308496,100,0.259923607,0.443812233,0.067560282,0.02364796,0.001049415,81.79089291,8.876648094,424.6808454,BHN,BHZ,BHE,-,-,-,-,-,-,6.09,41:47.7,C:\Users\huevo\Downloads\Archivos_Acc\RM4820000809114147
