,Clave,Institucion,Fecha,Hora_primera_muestra,Magnitud,Escala_magnitud,Calidad,Lat_estacion,Lon_estacion,Elev_estacion,Lat_epicentro,Lon_epicentro,Suelo,Profundidad,PGA_Gal,Distancia_km,Canales,area_integral,Fs_hz,FFT_AmpMax,FFTFreq_AmpMax,FFT_power,FFT_std,FFT_q50,FFT_kurtosis,FFT_skew,Filepath
52,ACAM,INSTITUTO DE INGENIERIA UNAM,2018/02/19 06:56:58,06:58:45.000,6.0,M,A,20.043186,-100.716777,1858.0,16.2477,-97.775,Roca,10.2,0.2939,533.9645402093499,"['N00E', 'N90E', 'V']",2.7517385477884795,100.0,0.0061313562515902,0.5398230088495575,3.759352948391423e-05,0.000707423607445716,5.8198647020152524e-05,41.056464239683066,6.257442490117005,C:\Users\huevo\Downloads\Archivos_Acc\ACAM1802-191
53,ACAM,INSTITUTO DE INGENIERIA UNAM,2020/06/23 15:29:03,15:28:46.000,7.4,M,A,20.043186,-100.716777,1858.0,15.784,-96.12,Roca,22.6,3.4548,696.8207649331846,"['HNZ', 'HNN', 'HNE']",36.65607334431784,100.0,0.02271509976522441,0.43418521571860397,0.000515975757344098,0.0022667060064157024,4.766501912197973e-05,61.42299701819442,7.656621199345915,C:\Users\huevo\Downloads\Archivos_Acc\ACAM2006-231
54,ACAN,INSTITUTO DE INGENIERIA UNAM,1995/09/14 14:04:30.5,14:05:08,6.4,Mb,S/C,16.866,-99.863,80.0,16.31,-98.88,Granito alterado,22.0,14.45,125.57767350051543,"['S90E', 'V', 'S00E']",48.38027819890477,200.0,0.19647879951988195,1.1185682326621924,0.038603918660773964,0.03595767400338633,0.004730360372221497,5.670650767463078,2.444897723211745,C:\Users\huevo\Downloads\Archivos_Acc\ACAN9509-141
55,ACAP,INSTITUTO DE INGENIERIA UNAM,1978/03/19 01:39:14.0,--:--:--.-,5.8,Mc,J,16.836,-99.914,100.0,17.026,-99.785,Roca granitica,36.0,315.078,25.53636928804841,"['N00E', '+V', 'N90W']",292.1603912902078,100.0,6.556554457377726,11.858190709046456,42.98840635255973,1.0289237444719377,0.5027555147049566,5.032420178986092,2.1338546506436784,C:\Users\huevo\Downloads\Archivos_Acc\ACAP7803-191
56,ACAP,INSTITUTO DE INGENIERIA UNAM,1985/09/19 13:17:42.6,-,6.8,Mb,J,16.836,-99.914,100.0,18.081,-102.942,Roca granitica,15.0,27.72,364.04765363265454,"['N00E', 'V', 'N90W']",30.069384121325513,100.0,1.565758210526625,1.0582010582010581,2.451598773831539,0.22596416527112978,0.016519746334050588,16.20402964168058,3.776156657184626,C:\Users\huevo\Downloads\Archivos_Acc\ACAP8509-191
57,ACAP,INSTITUTO DE INGENIERIA UNAM,1985/09/21 01:37:18.4,-,6.3,Mb,J,16.836,-99.914,100.0,18.021,-101.479,Roca granitica,15.0,26.369,218.27793386476372,"['N00E', '+V', 'N90W']",40.89392980448201,50.0,1.4926812228442508,3.178694158075601,2.2280972330318076,0.3097818009994578,0.126639520797574,2.4231234150808483,1.7086347256883694,C:\Users\huevo\Downloads\Archivos_Acc\ACAP8509-211
58,ACAP,INSTITUTO DE INGENIERIA UNAM,1989/04/25 14:29:00.4,14:29:09.00,6.3,Mb,A,16.836,-99.914,100.0,16.603,-99.4,Roca granitica,19.0,104.39,62.752273024813526,"['V', 'N90E', 'N00E']",138.18412731804534,100.0,0.984341045112186,3.095296124786741,0.9689272930925507,0.17040752422488764,0.026660599993014428,6.6251850480477685,2.3961036329624896,C:\Users\huevo\Downloads\Archivos_Acc\ACAP8904-251
59,ACAR,INSTITUTO DE INGENIERIA UNAM,2001/10/08 03:39:19.3,03:39:22.9,5.6,Mb,A,16.888789,-99.835027,35.0,16.94,-100.14,Aluvial,4.0,273.71,34.38622808629427,"['V', 'N90E', 'N00E']",444.18455667048147,100.0,3.4449022359143058,3.564277132559071,11.867351415007382,0.429837597027745,0.055989139463903166,25.241380593523854,4.533344281662343,C:\Users\huevo\Downloads\Archivos_Acc\ACAR0110-081
60,ACAR,INSTITUTO DE INGENIERIA UNAM,2004/06/14 22:54:21.3,22:54:57,5.6,Mb,S/C,16.888789,-99.835027,35.0,16.22,-98.16,Aluvial,10.0,6.97,200.55182257182818,"['V', 'N90E', 'N00E']",24.727360319345756,100.0,0.19430177052262723,3.5931051226025734,0.03775317802822769,0.024910323969762414,0.004038599805513351,24.03704780538698,4.494626443593604,C:\Users\huevo\Downloads\Archivos_Acc\ACAR0406-141
61,ACAR,INSTITUTO DE INGENIERIA UNAM,2007/04/13 05:42:22,05:41:54.000,6.3,M,A,16.888789,-99.835027,35.0,17.09,-100.44,Aluvial,41.0,117.9109,70.89303968978275,"['N00W', 'N90W', 'V']",250.5078122165086,200.0,0.4323848597818934,3.1346718514403618,0.1869566669686076,0.06395713274043441,0.002002137894806399,16.654838325381224,3.9365575655534575,C:\Users\huevo\Downloads\Archivos_Acc\ACAR0704-131
62,ACAR,INSTITUTO DE INGENIERIA UNAM,2008/02/12 12:50:18,12:51:51.000,6.6,M,A,16.888789,-99.835027,40.0,16.19,-94.54,Aluvial,90.0,2.0889,593.8851877489319,"['N00W', 'N90W', 'V']",10.477027318849153,200.0,0.02777617534279423,3.406986791754104,0.0007715159166736503,0.0030106468354572286,0.0001341749971362893,39.99479994212549,5.818092428863441,C:\Users\huevo\Downloads\Archivos_Acc\ACAR0802-121
63,ACAR,INSTITUTO DE INGENIERIA UNAM,2011/12/11 01:47:25,01:46:52.000,6.5,M,A,16.888789,-99.835027,40.0,17.84,-99.98,Aluvial,58.0,44.8746,106.9912202679982,"['N00W', 'N90W', 'V']",255.45628541056334,200.0,0.23983958887959245,3.2245989304812834,0.057523028393931926,0.028711156267976143,0.001303770149342273,26.722076586324945,4.7031813329320356,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1112-111
64,ACAR,INSTITUTO DE INGENIERIA UNAM,2012/03/20 18:02:47,18:02:27.000,7.4,M,A,16.888789,-99.835027,40.0,16.251,-98.521,Aluvial,16.0,30.3263,162.4147120738916,"['N00W', 'N90W', 'V']",182.6817296079165,200.0,0.1782832254574977,3.2604166666666665,0.03178490847952895,0.02025162212840039,0.0002659393160450961,35.419102225296974,5.546387584748716,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1203-201
65,ACAR,INSTITUTO DE INGENIERIA UNAM,2012/04/02 17:36:42,17:36:20.000,6.0,M,A,16.888789,-99.835027,40.0,16.27,-98.47,Aluvial,10.0,11.7583,166.6514283121256,"['N00W', 'N90W', 'V']",51.68465339271014,200.0,0.07998863267678896,3.4755244755244754,0.006398181357502271,0.00929451219277714,0.00015933728996442542,35.375073171178194,5.529457284259017,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1204-021
66,ACAR,INSTITUTO DE INGENIERIA UNAM,2012/11/15 09:20:22,09:20:02.000,6.1,M,A,16.888789,-99.835027,40.0,18.17,-100.52,Aluvial,40.0,15.2957,161.54635340550098,"['N00W', 'N90W', 'V']",107.17893667817552,200.0,0.09777179806612946,3.603658536585366,0.009559324497083996,0.012940158799844928,0.00038534629846426075,25.493703966941982,4.788690068459127,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1211-151
67,ACAR,INSTITUTO DE INGENIERIA UNAM,2013/08/21 12:38:30,12:37:46.000,6.0,M,A,16.888789,-99.835027,40.0,16.79,-99.56,Aluvial,20.0,413.9601,32.49463483905533,"['N00W', 'N90W', 'V']",413.01729756176957,200.0,0.698094046528731,2.780758430172827,0.487335297798858,0.08184347866281852,0.006681147133212025,30.865487656207343,5.033160682827406,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1308-211
68,ACAR,INSTITUTO DE INGENIERIA UNAM,2014/04/18 14:27:23,14:26:57.000,7.2,M,A,16.888789,-99.835027,40.0,17.18,-101.19,Aluvial,10.0,78.5267,154.10652692148804,"['N00W', 'N90W', 'V']",493.8875393889825,200.0,0.3860245252655273,2.96909759696923,0.1490149341064757,0.04420915339764114,0.00038121432746331867,39.64270794669739,5.933774161532423,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1404-181
69,ACAR,INSTITUTO DE INGENIERIA UNAM,2014/05/08 17:00:16,16:59:44.000,6.4,M,A,16.888789,-99.835027,40.0,17.11,-100.87,Aluvial,17.0,71.5923,117.68308136441559,"['N00W', 'N90W', 'V']",262.9394314833914,200.0,0.3651507622788612,2.9719840227926593,0.13333507919283338,0.0425098232093822,0.0004969472157389687,34.883031223582556,5.574003724545527,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1405-081
70,ACAR,INSTITUTO DE INGENIERIA UNAM,2014/05/10 07:36:01,07:35:30.000,6.1,M,A,16.888789,-99.835027,40.0,17.06,-100.95,Aluvial,12.0,18.5804,125.43250942881167,"['N00W', 'N90W', 'V']",92.60558192255267,200.0,0.13537119674392611,3.131152151495266,0.01832536090788275,0.014665635379506272,0.00018721148934723556,41.33295007803918,5.9455911301348285,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1405-101
71,ACAR,INSTITUTO DE INGENIERIA UNAM,2014/07/29 10:46:14,10:47:13.000,6.4,M,A,16.888789,-99.835027,40.0,17.7,-95.63,Aluvial,117.0,2.517,476.19888002291896,"['N00W', 'N90W', 'V']",27.641758889493257,200.0,0.03405625361481136,3.411290322580645,0.001159828410276352,0.0038427466427568956,8.266126404768695e-05,37.58899856292747,5.672923536089213,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1407-292
72,ACAR,INSTITUTO DE INGENIERIA UNAM,2016/05/08 07:33:59,07:34:09.000,6.0,M,A,16.888789,-99.835027,40.0,16.25,-97.98,Aluvial,35.0,5.8993,218.1568661184887,"['N00E', 'N90E', 'V']",29.063791397816036,200.0,0.04966588895129848,3.5859375,0.002466700525322713,0.005747627761435998,6.304899830892948e-05,36.509871383120704,5.756143268918494,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1605-081
73,ACAR,INSTITUTO DE INGENIERIA UNAM,2018/05/21 02:15:20,02:15:00.000,5.0,M,A,16.888789,-99.835027,40.0,17.0585,-98.6643,Aluvial,36.2,11.1939,131.53958065855855,"['N00E', 'N90E', 'V']",62.63914185258239,200.0,0.1008850139252008,3.5267175572519083,0.01017778603468796,0.0120133983779543,0.00014422917385974453,35.4534313615884,5.615281595816143,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1805-211
74,ACAR,INSTITUTO DE INGENIERIA UNAM,2018/09/25 03:17:17,03:16:55.000,5.0,M,A,16.888789,-99.835027,40.0,16.4765,-99.06,Aluvial,5.0,2.5913,97.61426747290838,"['N00E', 'N90E', 'V']",9.571034548864645,200.0,0.01858847658754036,3.5405405405405403,0.0003455314618455361,0.0023989857512077477,8.329137753103372e-05,19.698555005617226,3.9248026062053816,C:\Users\huevo\Downloads\Archivos_Acc\ACAR1809-252
75,ACAR,INSTITUTO DE INGENIERIA UNAM,1989/04/25 14:29:00.4,14:29:07.00,6.3,Mb,A,16.888789,-99.835027,35.0,16.603,-99.4,Aluvial,19.0,106.37,57.87734279648896,"['V', 'N90E', 'N00E']",238.2587147618365,100.0,1.964078237531476,3.6345177664974617,3.8576033231447493,0.22799215313860857,0.029352107346159347,28.813678851560056,4.747165729761977,C:\Users\huevo\Downloads\Archivos_Acc\ACAR8904-251
76,ACAR,INSTITUTO DE INGENIERIA UNAM,1995/09/14 14:04:30.5,14:04:59,6.4,Mb,S/C,16.888789,-99.835027,35.0,16.31,-98.88,Aluvial,22.0,41.15,124.17408162828222,"['V', 'N90E', 'N00E']",167.17014120556462,100.0,0.8585559844622778,2.954238269936281,0.7371183784559909,0.12192911188024355,0.008772277523235655,15.08228380013108,3.507900137673656,C:\Users\huevo\Downloads\Archivos_Acc\ACAR9509-141
77,ACAR,INSTITUTO DE INGENIERIA UNAM,1997/01/11 20:28:27.2,20:29:47,6.5,Mb,A,16.888789,-99.835027,35.0,17.91,-103.04,Aluvial,16.0,17.06,374.03044104896367,"['V', 'N90E', 'N00E']",55.62842652690541,100.0,0.6324247215727169,3.1956587277660535,0.39996102845632847,0.07084407005935132,0.008455728118336076,36.74950044561767,5.504604544074473,C:\Users\huevo\Downloads\Archivos_Acc\ACAR9701-111
78,ACAR,INSTITUTO DE INGENIERIA UNAM,1999/06/15 20:42:07.1,20:42:44,6.4,Mb,A,16.888789,-99.835027,35.0,18.18,-97.51,Aluvial,69.0,17.99,295.72366136266066,"['V', 'N90E', 'N00E']",137.45872748597907,100.0,0.2652927145175163,3.3447488584474883,0.0703802243760724,0.039134960081354274,0.006593233577439496,10.018114265575491,2.818096685830104,C:\Users\huevo\Downloads\Archivos_Acc\ACAR9906-151
79,ACAR,INSTITUTO DE INGENIERIA UNAM,1999/09/30 16:31:14.8,16:32:22,6.5,Mb,A,16.888789,-99.835027,35.0,15.95,-97.03,Aluvial,16.0,27.0,328.90965265634765,"['V', 'N90E', 'N00E']",116.76065009150452,100.0,0.5768497006620708,3.5586439250368493,0.3327555771539206,0.0832662370480621,0.015880027520920905,14.142936936392228,3.4092202772533864,C:\Users\huevo\Downloads\Archivos_Acc\ACAR9909-301
80,ACAS,INSTITUTO DE INGENIERIA UNAM,1971/09/05 09:13:15.3,--:--:--.-,5.2,Mb,J,16.858,-99.894,20.0,17.09,-99.81,Aluvial,50.0,230.226,27.436094624940687,"['S00E', '+V', 'N90E']",151.07489899802164,100.0,13.25570313203319,7.317073170731708,175.71366552459452,2.054247947395743,0.0024936900948688244,11.22664755667525,3.130280229077868,C:\Users\huevo\Downloads\Archivos_Acc\ACAS7109-051
81,ACAS,INSTITUTO DE INGENIERIA UNAM,1973/08/28 09:50:38.0,--:--:--.-,6.8,Mb,J,16.858,-99.894,20.0,18.29,-96.45,Aluvial,84.0,26.432,414.74008137779936,"['S00E', '+V', 'N90E']",6.011663009375608,100.0,0.3498657412131383,13.086770981507822,0.12240603687461865,0.06872555539480878,0.030464174953787178,3.2430058620277844,1.8366817235335748,C:\Users\huevo\Downloads\Archivos_Acc\ACAS7308-281
82,ACAS,INSTITUTO DE INGENIERIA UNAM,1974/10/06 17:09:33.0,--:--:--.-,5.5,Mb,J,16.858,-99.894,20.0,16.69,-99.89,Aluvial,50.0,529.795,18.68604181426408,"['S00E', '+V', 'N90E']",462.2815764294347,50.0,18.28574148236588,2.5816649104320337,334.3683415599163,3.9823795173300867,0.0027724656110887803,7.669119581981965,2.8907135036107845,C:\Users\huevo\Downloads\Archivos_Acc\ACAS7410-061
83,ACAS,INSTITUTO DE INGENIERIA UNAM,1978/03/19 01:39:14.0,--:--:--.-,5.8,Mc,J,16.858,-99.894,20.0,17.026,-99.785,Aluvial,36.0,744.541,22.268154738111892,"['S00E', '+V', 'N90E']",682.0711852716136,100.0,7.9724598018989665,11.655405405405405,63.560115292894906,1.5912387050459327,0.627951351407677,1.7533036898191678,1.4897754193187642,C:\Users\huevo\Downloads\Archivos_Acc\ACAS7803-191
84,ACAS,INSTITUTO DE INGENIERIA UNAM,1981/09/17 09:50:30.3,--:--:--.-,5.4,Mb,J,16.858,-99.894,20.0,16.7,-99.48,Aluvial,8.0,207.241,49.273280990015934,"['S00E', '+V', 'N90E']",97.81847133960699,66.66666666666667,4.453556664961865,12.742200328407225,19.83416696802625,0.8028258128869724,0.33618387817661577,7.670350066378706,2.7119147900193274,C:\Users\huevo\Downloads\Archivos_Acc\ACAS8109-171
85,ACAS,INSTITUTO DE INGENIERIA UNAM,1985/09/19 13:17:42.6,-,6.8,Mb,J,16.858,-99.894,20.0,18.081,-102.942,Aluvial,15.0,25.168,365.18744857442437,"['S00E', 'V', 'N90E']",31.359999122348036,50.0,2.0764413772527397,1.3311148086522464,4.311608793167254,0.2513964573105162,0.04658095033207198,24.16947239585189,4.47979307929599,C:\Users\huevo\Downloads\Archivos_Acc\ACAS8509-191
86,ACAS,INSTITUTO DE INGENIERIA UNAM,1985/09/21 01:37:18.4,-,6.3,Mb,J,16.858,-99.894,20.0,18.021,-101.479,Aluvial,15.0,35.767,218.59898710355222,"['S00E', 'V', 'N90E']",52.73431916216119,50.0,1.4983651364046935,3.488372093023256,2.245098081993056,0.33581085452089976,0.13767297462046596,2.063392753475955,1.5695456964828491,C:\Users\huevo\Downloads\Archivos_Acc\ACAS8509-211
87,ACAS,INSTITUTO DE INGENIERIA UNAM,1989/04/25 14:29:00.4,-,6.3,Mb,J,16.858,-99.894,20.0,16.603,-99.4,Aluvial,19.0,139.619,61.81687874328984,"['S00E', 'V', 'S90E']",147.81396412058302,50.0,5.404963784680199,6.224899598393574,29.213633513704497,0.9440270540458887,0.7598070087266096,3.855366127371431,1.6915066677257764,C:\Users\huevo\Downloads\Archivos_Acc\ACAS8904-251
88,ACAZ,INSTITUTO DE INGENIERIA UNAM,2003/01/22 02:06:34.5,02:08:40,6.5,Mb,S/C,16.788528,-99.790152,10.0,18.6,-104.22,Deposito barra,9.0,5.49,532.1694842792809,"['V', 'N90E', 'N00E']",57.42285434262019,100.0,0.2508033585497271,0.9628403791183993,0.06290232465982296,0.025091881645166448,0.0052292248568034634,52.79902419820741,6.9084802540614705,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ0301-221
89,ACAZ,INSTITUTO DE INGENIERIA UNAM,2004/06/14 22:54:21.3,22:55:05.12,5.6,Mb,S/C,16.788528,-99.790152,10.0,16.22,-98.16,Deposito barra,10.0,7.86,191.97215884097903,"['V', 'N90E', 'N00E']",34.43482664835025,100.0,0.2732257336017678,1.033858878263117,0.07465230150222417,0.035036678268431494,0.007755858237240326,18.409205514832923,4.000814304540115,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ0406-141
90,ACAZ,INSTITUTO DE INGENIERIA UNAM,2007/04/13 05:42:22,05:41:55.000,6.3,M,A,16.788528,-99.790152,10.0,17.09,-100.44,Deposito barra,41.0,87.7373,79.65684984446143,"['N00W', 'N90W', 'V']",304.9810144580176,200.0,0.3028760073613798,8.597986057319908,0.0917338758351706,0.05452440270720256,0.0013686478954589077,7.542320087101068,2.8348774892386035,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ0704-131
91,ACAZ,INSTITUTO DE INGENIERIA UNAM,2008/02/12 12:50:18,12:52:37.000,6.6,M,A,16.788528,-99.790152,10.0,16.19,-94.54,Deposito barra,90.0,2.0795,587.5716211316782,"['N00W', 'N90W', 'V']",23.32903582435722,200.0,0.044111016509717535,0.9998901219646191,0.001945781777520573,0.004162580765603161,0.00035265872080986074,69.56239154221859,8.044858534050004,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ0802-121
92,ACAZ,INSTITUTO DE INGENIERIA UNAM,2010/06/30 07:22:27,07:22:46.000,6.0,M,A,16.788528,-99.790152,10.0,16.22,-98.03,Deposito barra,8.0,4.5421,205.67632463592108,"['N00W', 'N90W', 'V']",37.206026494452644,200.0,0.05304219408897773,1.1665522987942358,0.002813474353772784,0.006874115744749333,0.00011218670547345229,20.626686994133703,4.249399282902753,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1006-301
93,ACAZ,INSTITUTO DE INGENIERIA UNAM,2011/04/26 11:07:28,11:06:51.000,5.5,M,A,16.788528,-99.790152,10.0,16.71,-99.69,Deposito barra,7.0,207.3083,14.151523542936195,"['N00W', 'N90W', 'V']",246.23082378917846,200.0,0.6771386733153357,8.357142857142856,0.45851678289925296,0.0951065002745232,0.004728766572198935,19.00776559961969,4.132828216026407,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1104-261
94,ACAZ,INSTITUTO DE INGENIERIA UNAM,2011/12/11 01:47:25,01:46:53.000,6.5,M,A,16.788528,-99.790152,10.0,17.84,-99.98,Deposito barra,58.0,47.4047,118.80883226945394,"['N00W', 'N90W', 'V']",280.33275382189163,200.0,0.15056438892854382,2.5526315789473686,0.02266963521342581,0.027707667330989883,0.0007486544898265486,7.054649651658291,2.7490863823470955,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1112-111
95,ACAZ,INSTITUTO DE INGENIERIA UNAM,2012/03/20 18:02:47,18:02:28.000,7.4,M,A,16.788528,-99.790152,10.0,16.251,-98.521,Deposito barra,16.0,36.1744,153.25884752917653,"['N00W', 'N90W', 'V']",279.09106735544316,200.0,0.15892465809877748,0.8820754716981132,0.02525704695181332,0.021617789483492654,0.0008490786577228637,19.34046578299272,4.167704028107412,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1203-201
96,ACAZ,INSTITUTO DE INGENIERIA UNAM,2012/04/02 17:36:42,17:36:18.000,6.0,M,A,16.788528,-99.790152,10.0,16.27,-98.47,Deposito barra,10.0,13.2779,157.7115933420039,"['N00W', 'N90W', 'V']",88.02964126817923,200.0,0.06425696090123012,1.075,0.004128957024262216,0.010836689693098572,0.0002589703268251945,12.701674467406633,3.5459992129717253,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1204-021
97,ACAZ,INSTITUTO DE INGENIERIA UNAM,2012/11/15 09:20:22,09:20:09.000,6.1,M,A,16.788528,-99.790152,10.0,18.17,-100.52,Deposito barra,40.0,15.5542,173.73270420208547,"['N00W', 'N90W', 'V']",135.26094405448546,200.0,0.09190472138682523,2.5864197530864197,0.008446477813189971,0.01492483827192013,0.00038281376991582404,9.932948489582197,3.1188046035196217,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1211-151
98,ACAZ,INSTITUTO DE INGENIERIA UNAM,2013/08/21 12:38:30,12:37:45.000,6.0,M,A,16.788528,-99.790152,10.0,16.79,-99.56,Deposito barra,20.0,331.6271,25.59225803006241,"['N00W', 'N90W', 'V']",582.3461399378922,200.0,0.5203594652754515,3.599918183677644,0.27077397310175383,0.0936298868749435,0.004157510322158912,10.294509221779654,3.209993017415902,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1308-211
99,ACAZ,INSTITUTO DE INGENIERIA UNAM,2014/04/18 14:27:23,14:26:59.000,7.2,M,A,16.788528,-99.790152,10.0,17.18,-101.19,Deposito barra,10.0,66.0824,161.62804056383277,"['N00W', 'N90W', 'V']",471.60734079134494,200.0,0.2422617114114874,0.9745556238215292,0.0586907368160228,0.032818969995514494,0.0010579394277940317,17.627769607312906,3.9997109865268197,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1404-181
100,ACAZ,INSTITUTO DE INGENIERIA UNAM,2014/05/08 17:00:16,16:59:46.000,6.4,M,A,16.788528,-99.790152,10.0,17.11,-100.87,Deposito barra,17.0,64.4172,125.28150028630935,"['N00W', 'N90W', 'V']",299.85663987020126,200.0,0.2812695033593808,4.004153416834318,0.07911253352003271,0.045022711547627936,0.0010704836227032563,14.073520809296888,3.7260826969491156,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1405-081
101,ACAZ,INSTITUTO DE INGENIERIA UNAM,2014/05/10 07:36:01,07:35:31.000,6.1,M,A,16.788528,-99.790152,10.0,17.06,-100.95,Deposito barra,12.0,21.1368,132.45478862245668,"['N00W', 'N90W', 'V']",55.659377972396136,200.0,0.06503352038309482,4.55946266297906,0.004229358773418409,0.010876444876906158,0.0026674676582180263,7.32310124692064,2.7422815589169804,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1405-101
102,ACAZ,INSTITUTO DE INGENIERIA UNAM,2014/07/29 10:46:14,10:47:46.000,6.4,M,A,16.788528,-99.790152,10.0,17.7,-95.63,Deposito barra,117.0,3.4813,473.56045511421587,"['N00W', 'N90W', 'V']",45.577814262047575,200.0,0.05327535226058325,1.0517241379310345,0.0028382631584892327,0.005583403822399335,0.00012437669441163176,43.40570580309492,6.047244590186854,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1407-292
103,ACAZ,INSTITUTO DE INGENIERIA UNAM,2016/05/08 07:33:59,07:34:09.000,6.0,M,A,16.788528,-99.790152,10.0,16.25,-97.98,Deposito barra,35.0,5.6001,209.9984012057447,"['N00E', 'N90E', 'V']",47.57560205133163,200.0,0.051372162269190606,1.1796875,0.002639099056212051,0.00684048895122057,0.00038496270574640764,21.62732215141746,4.484118007056234,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1605-081
104,ACAZ,INSTITUTO DE INGENIERIA UNAM,2018/02/16 23:39:39,23:39:33.000,7.2,M,A,16.788528,-99.790152,10.0,16.218,-98.0135,Deposito barra,16.0,28.9972,207.49087985110427,"['N00E', 'N90E', 'V']",282.48550153846514,200.0,0.22338891752942666,1.0055555555555555,0.04990260847496899,0.025196294763027784,0.0005081134242748395,34.44509685237946,5.443368358115443,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1802-161
105,ACAZ,INSTITUTO DE INGENIERIA UNAM,2018/02/19 06:56:58,06:57:15.000,6.0,M,A,16.788528,-99.790152,10.0,16.2477,-97.775,Deposito barra,10.2,3.8525,232.00422301577797,"['N00E', 'N90E', 'V']",30.883588401379953,200.0,0.034150595682917555,1.11864406779661,0.0011662631854981072,0.005045498214764505,0.000125504444399231,20.633755271451726,4.492498506630661,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1802-191
106,ACAZ,INSTITUTO DE INGENIERIA UNAM,2018/05/21 02:15:20,02:15:01.000,5.0,M,A,16.788528,-99.790152,10.0,17.0585,-98.6643,Deposito barra,36.2,18.3,128.73796861700993,"['N00E', 'N90E', 'V']",68.99361886666465,200.0,0.09186678912690535,2.633104247743645,0.008439506944487295,0.014189076936844302,0.0006748018016820454,13.606104276333095,3.554593407374386,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1805-211
107,ACAZ,INSTITUTO DE INGENIERIA UNAM,1989/04/25 14:29:00.4,14:29:06.00,6.3,Mb,A,16.788528,-99.790152,10.0,16.603,-99.4,Deposito barra,19.0,154.7,48.038167016024495,"['V', 'N90E', 'N00E']",366.08348855781156,100.0,2.3106019518111642,3.8836846213895395,5.338881379713562,0.3016450046962104,0.030790184000854398,16.764646758206506,3.6594774397687475,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ8904-251
108,ACAZ,INSTITUTO DE INGENIERIA UNAM,1995/09/14 14:04:30.5,14:04:58,6.4,Mb,S/C,16.788528,-99.790152,10.0,16.31,-98.88,Deposito barra,22.0,52.64,114.33984029431211,"['V', 'N90E', 'N00E']",220.5543781493215,100.0,1.1893977785018448,0.9291052312664109,1.4146670755051234,0.1567149664561448,0.00909746310436781,14.650957615507334,3.4027495836286046,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ9509-141
109,ACAZ,INSTITUTO DE INGENIERIA UNAM,1997/01/11 20:28:27.2,20:30:01,6.5,Mb,A,16.788528,-99.790152,10.0,17.91,-103.04,Deposito barra,16.0,9.17,382.27792651877496,"['V', 'N90E', 'N00E']",18.727084681974247,100.0,0.34187925492736776,0.9523809523809523,0.11688142494969211,0.06407477782568531,0.01678253503461548,3.8971676418560666,2.0994307212585803,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ9701-111
110,ACAZ,INSTITUTO DE INGENIERIA UNAM,1999/06/15 20:42:07.1,20:43:12,6.4,Mb,A,16.788528,-99.790152,10.0,18.18,-97.51,Deposito barra,69.0,23.15,297.0234290522883,"['V', 'N90E', 'N00E']",151.75415403626266,100.0,0.7278738477441283,1.0080645161290323,0.5298003382298425,0.07958679760405704,0.0071569338493651154,35.5897548140392,5.297740609165308,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ9906-151
111,ACAZ,INSTITUTO DE INGENIERIA UNAM,1999/09/30 16:31:14.8,16:32:23,6.5,Mb,A,16.788528,-99.790152,10.0,15.95,-97.03,Deposito barra,16.0,28.21,320.76543271445087,"['V', 'N90E', 'N00E']",144.47460267542223,100.0,0.5196388761711044,1.023765996343693,0.27002456162836835,0.07051621965196221,0.010135527067915293,13.121813646363375,3.1590400611800895,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ9909-301
